date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
27-03-2014,20.4,14.8,25.7,,,,,,,
28-03-2014,18.5,,23,5.6,,,,,,
29-03-2014,21.1,15.3,27.4,,,,,,,
30-03-2014,17.6,16.4,19.4,0.3,,,,,,
31-03-2014,18.8,,24.1,,,,,,,
01-04-2014,17.7,14.1,22.5,,,,,,,
02-04-2014,16.5,,19.4,,,,,,,
03-04-2014,19.1,12.6,26.2,,,,,,,
04-04-2014,18.4,12.4,23.6,,,,,,,
05-04-2014,18.4,,22.4,,,,,,,
06-04-2014,13.6,,16.4,0.5,,,,,,
07-04-2014,16.2,11.1,21.2,,,,,,,
08-04-2014,18.6,12.3,24.9,,,,,,,
09-04-2014,21.4,13.8,27.2,,,,,,,
10-04-2014,17.8,,21,15.5,,,,,,
11-04-2014,15.1,,17.1,1,,,,,,
12-04-2014,14.4,12,17.5,8.9,,,,,,
13-04-2014,17.3,12.3,21.8,1,,,,,,
14-04-2014,15.7,14.5,17.8,4.8,,,,,,
15-04-2014,15.9,14.6,17.8,1,,,,,,
16-04-2014,14.6,,15.7,2.8,,,,,,
17-04-2014,16.6,13.7,18.8,0.3,,,,,,
18-04-2014,16.5,15.7,17.2,1.8,,,,,,
19-04-2014,14.5,,17.2,9.7,,,,,,
20-04-2014,13.4,,15.5,31.2,,,,,,
21-04-2014,14,12.1,17.5,19.1,,,,,,
22-04-2014,17.5,12.1,21.9,4.8,,,,,,
23-04-2014,16,,19.6,0,,,,,,
24-04-2014,15.4,13.1,17.5,2.3,,,,,,
25-04-2014,15.4,14.6,16.4,6.1,,,,,,
26-04-2014,15.3,,18.9,7.6,,,,,,
27-04-2014,18.3,12.4,23.1,,,,,,,
28-04-2014,18.8,,24.8,,,,,,,
29-04-2014,18.8,13,24.2,,,,,,,
30-04-2014,21.1,13.8,28,,,,,,,
01-05-2014,23.6,15.6,29,,,,,,,
02-05-2014,17.4,,21.1,,,,,,,
03-05-2014,15.1,,20.4,3.3,,,,,,
04-05-2014,15.8,,21,,,,,,,
05-05-2014,16.9,10.8,22.6,,,,,,,
06-05-2014,20.1,12.3,25.5,,,,,,,
07-05-2014,23.1,14.7,30.6,,,,,,,
08-05-2014,23.1,16.9,27.7,2,,,,,,
09-05-2014,18.8,,21.1,21.1,,,,,,
10-05-2014,17.6,,19.9,12.4,,,,,,
11-05-2014,20.1,15.3,25.3,0,,,,,,
12-05-2014,21.2,15.7,25.3,0,,,,,,
13-05-2014,18.4,16.5,21.5,3,,,,,,
14-05-2014,18.8,,22.2,4.1,,,,,,
15-05-2014,21.1,15.9,26.1,,,,,,,
16-05-2014,18.3,,21.1,,,,,,,
17-05-2014,17.9,16.4,19.3,0,,,,,,
18-05-2014,21.3,16.7,25.8,0,,,,,,
19-05-2014,21.2,,27,0.3,,,,,,
20-05-2014,21.7,16.8,26.7,0,,,,,,
21-05-2014,17,,18.6,16,,,,,,
22-05-2014,22.5,16.4,26.4,,,,,,,
23-05-2014,21.6,19.6,24.2,5.3,,,,,,
24-05-2014,23.8,20.5,27.5,2,,,,,,
25-05-2014,21.4,,24.6,1.3,,,,,,
26-05-2014,20.4,,23.6,0.3,,,,,,
27-05-2014,22.9,16.7,27.5,0,,,,,,
28-05-2014,24.8,19.4,31.1,,,,,,,
29-05-2014,24.9,20.7,30.3,,,,,,,
30-05-2014,24.1,19.8,31.1,3.6,,,,,,
31-05-2014,23.1,19.8,25.4,0.5,,,,,,
01-06-2014,24,21.2,26.7,0.8,,,,,,
02-06-2014,25.7,,30.4,0,,,,,,
03-06-2014,24.7,21.8,28.2,0,,,,,,
04-06-2014,25.4,21.9,29.8,,,,,,,
05-06-2014,25.9,22.8,30.2,,,,,,,
06-06-2014,26,22.6,30.5,0.5,,,,,,
07-06-2014,27.2,,32.4,,,,,,,
08-06-2014,23.9,,28.4,,,,,,,
09-06-2014,26.6,20.7,32.4,0,,,,,,
10-06-2014,27.4,22.4,34.2,,,,,,,
11-06-2014,28.9,22.1,34.3,,,,,,,
12-06-2014,26.3,,29.5,0.3,,,,,,
13-06-2014,22.3,,25.3,1.3,,,,,,
14-06-2014,21.9,,25.2,0.3,,,,,,
15-06-2014,21.1,19.9,22.9,0.3,,,,,,
16-06-2014,22.1,20.4,24.5,2.8,,,,,,
17-06-2014,25.4,20.7,30,,,,,,,
18-06-2014,26.5,22.8,31.4,,,,,,,
19-06-2014,26.8,,31.6,5.6,,,,,,
20-06-2014,25.8,22.2,30.4,,,,,,,
21-06-2014,23.3,,26.4,0.8,,,,,,
22-06-2014,25.6,21,30.1,0.8,,,,,,
23-06-2014,23.8,,27.7,0.5,,,,,,
24-06-2014,21.7,,23.7,2.3,,,,,,
25-06-2014,21,20.3,21.6,55.9,,,,,,
26-06-2014,21.1,20.3,22,19.3,,,,,,
27-06-2014,23.8,20.8,27.9,1,,,,,,
28-06-2014,25.8,21.4,29.3,0,,,,,,
29-06-2014,23.3,,26,1.8,,,,,,
30-06-2014,23.7,20.7,27,0.3,,,,,,
01-07-2014,22.1,,23,2.3,,,,,,
02-07-2014,26.5,21,32.2,,,,,,,
03-07-2014,26,22.4,28.8,3.3,,,,,,
04-07-2014,21.8,,24.6,6.1,,,,,,
05-07-2014,24.6,20.5,29.5,2.8,,,,,,
06-07-2014,26.1,21.4,31,0,,,,,,
07-07-2014,26.9,21.4,31.5,,,,,,,
08-07-2014,27.8,22.5,32.7,,,,,,,
09-07-2014,28.7,23.1,33.2,,,,,,,
10-07-2014,27.9,24,33.3,72.9,,,,,,
11-07-2014,25.2,24.1,28.7,6.4,,,,,,
12-07-2014,22.4,,,5.1,,,,,,
13-07-2014,25.7,20.8,30.5,0,,,,,,
14-07-2014,24.1,,27.7,0.3,,,,,,
15-07-2014,23.7,21.4,27,,,,,,,
16-07-2014,25.2,22.4,28.9,,,,,,,
17-07-2014,25.3,23.2,28.2,,,,,,,
18-07-2014,26.6,,31.7,18.8,,,,,,
19-07-2014,26,22.5,30.9,0.3,,,,,,
20-07-2014,29.2,23.7,34.4,0,,,,,,
21-07-2014,30.6,25.3,35.8,,,,,,,
22-07-2014,31.8,26.9,37,,,,,,,
23-07-2014,30.4,,35.7,,,,,,,
24-07-2014,28.1,,35.1,8.6,,,,,,
25-07-2014,26.1,21.2,30,,,,,,,
26-07-2014,27.3,21.9,32.4,,,,,,,
27-07-2014,28,22.4,32.6,,,,,,,
28-07-2014,28.8,,34.9,,,,,,,
29-07-2014,30.3,23.4,36.9,0,,,,,,
30-07-2014,30.3,,38.3,2.8,,,,,,
31-07-2014,29.4,24,34.1,,,,,,,
01-08-2014,29.3,,33.5,,,,,,,
02-08-2014,29.1,24.3,34.9,,,,,,,
03-08-2014,30.1,24.4,35.2,,,,,,,
04-08-2014,30.9,25.6,36,,,,,,,
05-08-2014,31.2,26.6,36.2,,,,,,,
06-08-2014,27.3,,33.4,98.3,,,,,,
07-08-2014,22.2,,23.9,1.8,,,,,,
08-08-2014,22.5,20.6,25.2,1.8,,,,,,
09-08-2014,21.8,,24.2,0.3,,,,,,
10-08-2014,23,19.5,25.7,,,,,,,
11-08-2014,21.4,,23.1,3,,,,,,
12-08-2014,18.6,17.7,20.3,28.7,,,,,,
13-08-2014,23.2,17.9,27.9,0,,,,,,
14-08-2014,26,20.1,30.5,0,,,,,,
15-08-2014,26.6,21.4,30.9,,,,,,,
16-08-2014,25.6,23.3,29.6,0,,,,,,
17-08-2014,24,,28.5,0,,,,,,
18-08-2014,23.4,,26.9,0.3,,,,,,
19-08-2014,24.8,20.2,31.5,1.8,,,,,,
20-08-2014,25.6,20,30.9,,,,,,,
21-08-2014,25.9,20.9,30.1,,,,,,,
22-08-2014,27.6,22.7,31.6,,,,,,,
23-08-2014,22.7,,26.6,20.6,,,,,,
24-08-2014,26.4,20.8,32.7,,,,,,,
25-08-2014,26.6,23.5,30.9,0,,,,,,
26-08-2014,23.1,,25.2,1.5,,,,,,
27-08-2014,21.1,20,21.9,8.9,,,,,,
28-08-2014,21.2,20.6,22,1.5,,,,,,
29-08-2014,23.4,20.6,26,0.3,,,,,,
30-08-2014,25,22.1,26.7,0,,,,,,
31-08-2014,21.9,21,25.4,5.1,,,,,,
01-09-2014,20.9,,21.8,17,,,,,,
02-09-2014,20.7,,22,7.9,,,,,,
03-09-2014,24.5,19.3,30.8,2.5,,,,,,
04-09-2014,23.1,,28,0,,,,,,
05-09-2014,23.6,18.4,28.5,,,,,,,
06-09-2014,24.9,19.9,28.6,,,,,,,
07-09-2014,27,21.9,32,27.2,,,,,,
08-09-2014,25.9,,29.4,,,,,,,
09-09-2014,25.4,,28.4,12.2,,,,,,
10-09-2014,23.1,22.7,23.7,76.2,,,,,,
11-09-2014,23.4,22.6,23.9,1,,,,,,
12-09-2014,19.7,,23.7,2.5,,,,,,
13-09-2014,18.7,17.5,19.9,2,,,,,,
14-09-2014,20.8,18.1,23.8,0.8,,,,,,
15-09-2014,20.9,,23.6,0,,,,,,
16-09-2014,20.4,18.6,23.3,1.5,,,,,,
17-09-2014,18.7,,21.1,17,,,,,,
18-09-2014,17.5,16.9,19.2,21.1,,,,,,
19-09-2014,20.5,17.1,24.4,18.5,,,,,,
20-09-2014,22.2,17.4,27.5,0,,,,,,
21-09-2014,22.8,17.8,28.5,,,,,,,
22-09-2014,22.2,,28.4,,,,,,,
23-09-2014,22.9,16.2,29.1,,,,,,,
24-09-2014,22.1,19,26.3,,,,,,,
25-09-2014,22.4,19,26,,,,,,,
26-09-2014,23.2,19.7,27.1,0.3,,,,,,
27-09-2014,21.7,,23.1,0.5,,,,,,
28-09-2014,20.2,,21.7,15,,,,,,
29-09-2014,20.3,18.5,23.7,,,,,,,
30-09-2014,21.6,,25.5,,,,,,,
01-10-2014,19.6,,22,,,,,,,
02-10-2014,22.1,,29.3,,,,,,,
03-10-2014,22,,28.2,,,,,,,
04-10-2014,21.1,16.2,25,,,,,,,
05-10-2014,21.8,,28.3,,,,,,,
06-10-2014,20.5,15,26.6,,,,,,,
07-10-2014,19.7,14.5,26.2,,,,,,,
08-10-2014,19.2,13.1,25.3,,,,,,,
09-10-2014,19.6,13,25.9,,,,,,,
10-10-2014,19.7,13.8,25.7,,,,,,,
11-10-2014,19.7,14.4,24.9,,,,,,,
12-10-2014,18.9,,23.8,,,,,,,
13-10-2014,15.9,14.6,18.5,,,,,,,
14-10-2014,16.7,,20.5,,,,,,,
15-10-2014,20.1,12.9,24.1,,,,,,,
16-10-2014,18.2,,21.2,0,,,,,,
17-10-2014,16.5,,17.8,1,,,,,,
18-10-2014,17.8,15.3,20.2,,,,,,,
19-10-2014,19.6,16.4,22.8,,,,,,,
20-10-2014,17.2,,18.8,9.9,,,,,,
21-10-2014,17.9,,22.6,,,,,,,
22-10-2014,17.8,13.2,22.7,,,,,,,
23-10-2014,18.1,,22.3,,,,,,,
24-10-2014,19.4,14,25.1,,,,,,,
25-10-2014,21,14.9,27.8,,,,,,,
26-10-2014,22.3,15.8,28.6,,,,,,,
27-10-2014,17.8,,21.7,3.3,,,,,,
28-10-2014,13.4,,15.1,58.2,,,,,,
29-10-2014,12.4,11.9,13.2,19.6,,,,,,
30-10-2014,13.7,12.1,14.8,1.5,,,,,,
31-10-2014,15.5,13,17.5,0,,,,,,
01-11-2014,13.9,,18.5,2.3,,,,,,
02-11-2014,11.9,,16.2,,,,,,,
03-11-2014,12.4,6.7,17.2,,,,,,,
04-11-2014,14,7.8,18.2,3.8,,,,,,
05-11-2014,12.2,,15,,,,,,,
06-11-2014,14.9,9.1,20.7,0,,,,,,
07-11-2014,11.1,,14.5,3.3,,,,,,
08-11-2014,12,8.7,15.1,,,,,,,
09-11-2014,10.6,9.8,11.4,0.8,,,,,,
10-11-2014,11.7,10,13.8,0.3,,,,,,
11-11-2014,13.8,,18.7,,,,,,,
12-11-2014,12.7,,15.7,,,,,,,
13-11-2014,11.7,,16.8,,,,,,,
14-11-2014,12.9,7,17.3,,,,,,,
15-11-2014,11.4,,12.9,0.5,,,,,,
16-11-2014,12.3,9.1,15.6,0.5,,,,,,
17-11-2014,11.8,,15.8,0,,,,,,
18-11-2014,11.6,7.2,15.4,,,,,,,
19-11-2014,11.6,,16.4,,,,,,,
20-11-2014,12.3,6.8,16.7,,,,,,,
21-11-2014,14.5,11,18,,,,,,,
22-11-2014,13,,14.3,0.8,,,,,,
23-11-2014,10.7,,12.3,14.7,,,,,,
24-11-2014,9.8,,11.1,9.7,,,,,,
25-11-2014,9.1,8,9.8,8.6,,,,,,
26-11-2014,9.8,8.8,10.8,3.3,,,,,,
27-11-2014,10.4,9.6,11.1,10.9,,,,,,
28-11-2014,9.1,,10.3,6.1,,,,,,
29-11-2014,8.3,7.7,9.6,21.6,,,,,,
30-11-2014,7.8,,9.5,0.8,,,,,,
01-12-2014,6.3,,10.3,0,,,,,,
02-12-2014,5.9,2,8.9,,,,,,,
03-12-2014,4.7,,6,1.3,,,,,,
04-12-2014,6.2,2.8,10.9,,,,,,,
05-12-2014,7.2,2.8,11.4,,,,,,,
06-12-2014,8.4,3.6,11,,,,,,,
07-12-2014,9.3,,14,,,,,,,
08-12-2014,8.1,4.1,12.5,,,,,,,
09-12-2014,5.1,,7.1,1.5,,,,,,
10-12-2014,5.2,2.9,6.2,0,,,,,,
11-12-2014,4.4,,7.5,,,,,,,
12-12-2014,5.3,1.1,10.9,,,,,,,
13-12-2014,6.9,1,12.8,,,,,,,
14-12-2014,6.4,3.8,8.3,,,,,,,
15-12-2014,7,,9.6,,,,,,,
16-12-2014,4.7,,9.5,,,,,,,
17-12-2014,5.4,0.5,11.4,,,,,,,
18-12-2014,4.4,2,6.6,,,,,,,
19-12-2014,8.2,2.2,15.9,,,,,,,
20-12-2014,4.8,2.7,7.9,,,,,,,
21-12-2014,4.1,,9.1,,,,,,,
22-12-2014,4.9,-0.6,9.7,,,,,,,
23-12-2014,6.1,2.2,10.6,,,,,,,
24-12-2014,8.8,3.5,13,,,,,,,
25-12-2014,7.2,,10.2,,,,,,,
26-12-2014,5.3,4.2,6.9,,,,,,,
27-12-2014,4.9,,6.2,,,,,,,
28-12-2014,10.2,2.7,17.3,,,,,,,
29-12-2014,11.2,,19.9,,,,,,,
30-12-2014,10.2,4.4,16.1,,,,,,,
31-12-2014,7.3,,12.6,,,,,,,
01-01-2015,5.8,2.2,8.6,,,,,,,
02-01-2015,4.9,,7,,,,,,,
03-01-2015,6.9,2.3,11.2,,,,,,,
04-01-2015,10.2,4.7,13.5,,,,,,,
05-01-2015,10.3,,11.6,0.5,,,,,,
06-01-2015,4.6,,11.4,1.8,,,,,,
07-01-2015,6.1,3.6,10.2,1.8,,,,,,
08-01-2015,7.5,2.8,11.2,0,,,,,,
09-01-2015,8.7,4.6,13.6,,,,,,,
10-01-2015,9.4,4.6,15.5,,,,,,,
11-01-2015,9.9,5.1,14.6,,,,,,,
12-01-2015,8.6,,12.1,,,,,,,
13-01-2015,7,,11,,,,,,,
14-01-2015,5.3,2.3,8.2,,,,,,,
15-01-2015,6.2,3.9,8.1,,,,,,,
16-01-2015,7.7,4.4,13,,,,,,,
17-01-2015,7.6,3.4,10.8,,,,,,,
18-01-2015,8.9,,13.1,,,,,,,
19-01-2015,8.8,4.6,12.3,,,,,,,
20-01-2015,10.1,,15.6,,,,,,,
21-01-2015,8.9,,14.9,,,,,,,
22-01-2015,6.8,2.3,12.1,,,,,,,
23-01-2015,8.1,3.4,10.7,,,,,,,
24-01-2015,7.5,,8.6,0,,,,,,
25-01-2015,6.2,5.4,7.5,0,,,,,,
26-01-2015,6.6,5.3,8.5,2.8,,,,,,
27-01-2015,2,,6.1,4.3,,,,,,
28-01-2015,-1.3,,0.3,4.3,,,,,,
29-01-2015,-0.7,-2.8,0.4,2.3,,,,,,
30-01-2015,1.9,-0.7,3.5,0.5,,,,,,
31-01-2015,1.1,,2.2,0,,,,,,
01-02-2015,0.7,-1.4,2.5,0,,,,,,
02-02-2015,1,-0.3,2.6,,,,,,,
03-02-2015,2.4,-0.1,5.3,,,,,,,
04-02-2015,5.4,-0.2,11,,,,,,,
05-02-2015,5.5,,11,,,,,,,
06-02-2015,6.8,0.4,11.8,,,,,,,
07-02-2015,8.1,,12.6,,,,,,,
08-02-2015,6.5,2.3,10.5,,,,,,,
09-02-2015,6.1,3,10.4,,,,,,,
10-02-2015,6.8,4.3,10.3,,,,,,,
11-02-2015,12.2,4.1,19.6,,,,,,,
12-02-2015,12.6,7.4,20.3,,,,,,,
13-02-2015,12.3,6.6,17.9,,,,,,,
14-02-2015,10.9,8.6,15.1,0.3,,,,,,
15-02-2015,14.6,9.6,20.4,,,,,,,
16-02-2015,12.8,,16.3,,,,,,,
17-02-2015,14.3,7.1,19.8,0,,,,,,
18-02-2015,11.5,,17.8,,,,,,,
19-02-2015,5.5,,8.4,17.5,,,,,,
20-02-2015,4.2,3.2,4.7,11.2,,,,,,
21-02-2015,8.6,3.3,12.7,3.6,,,,,,
22-02-2015,7.4,,10,2.5,,,,,,
23-02-2015,6.1,,7.5,,,,,,,
24-02-2015,6.9,3.7,8.8,,,,,,,
25-02-2015,9.8,6.7,11.9,0,,,,,,
26-02-2015,8.1,7.2,9.9,8.9,,,,,,
27-02-2015,4.7,,7.8,10.9,,,,,,
28-02-2015,3.6,0.1,5.8,1.3,,,,,,
01-03-2015,7.2,2.7,12,0,,,,,,
02-03-2015,7.2,4.8,8.7,,,,,,,
03-03-2015,10.1,6.1,16.6,,,,,,,
04-03-2015,5.8,,8.2,,,,,,,
05-03-2015,4,2.8,5.9,0,,,,,,
06-03-2015,5.6,2.4,11.1,,,,,,,
07-03-2015,7.8,1.9,13.2,,,,,,,
08-03-2015,10,5,15.2,,,,,,,
09-03-2015,11.5,6.4,17.2,,,,,,,
10-03-2015,7.7,5.8,10.7,,,,,,,
11-03-2015,7.4,,10.4,0,,,,,,
12-03-2015,11.9,4.4,,,,,,,,
13-03-2015,13.9,8.1,,,,,,,,
14-03-2015,14.2,,,,,,,,,
15-03-2015,11.7,,,1,,,,,,
16-03-2015,13.9,8.7,,,,,,,,
17-03-2015,13.2,,,33.5,,,,,,
18-03-2015,10.4,,,13.2,,,,,,
19-03-2015,10.4,9.1,,9.1,,,,,,
20-03-2015,12.6,,,0.3,,,,,,
21-03-2015,15.4,9.1,,0,,,,,,
22-03-2015,15.6,10,,0.5,,,,,,
23-03-2015,14.8,,,,,,,,,
24-03-2015,13.6,,,,,,,,,
25-03-2015,15.1,8.9,,,,,,,,
26-03-2015,11.4,,,4.3,,,,,,
27-03-2015,13.6,9.8,,0.5,,,,,,
28-03-2015,16.6,11,,,,,,,,
29-03-2015,14.6,13.7,,3.8,,,,,,
30-03-2015,17.4,13.5,,3.3,,,,,,
31-03-2015,23.3,15.4,,0.5,,,,,,
01-04-2015,15.7,,,26.4,,,,,,
02-04-2015,10.8,8.5,,4.6,,,,,,
03-04-2015,12.9,10.1,,15.5,,,,,,
04-04-2015,12.4,,,11.2,,,,,,
05-04-2015,12.4,10.9,,14.2,,,,,,
06-04-2015,9.9,,,5.6,,,,,,
07-04-2015,7.3,,,7.1,,,,,,
08-04-2015,7.3,,,2.8,,,,,,
09-04-2015,9.2,4.9,,0,,,,,,
10-04-2015,13.7,7,,,,,,,,
11-04-2015,16.1,10.2,,,,,,,,
12-04-2015,14.1,,23.9,4.3,,,,,,
13-04-2015,12.9,,,,,,,,,
14-04-2015,16.1,6.2,,1.5,,,,,,
15-04-2015,16.6,12.1,,6.4,,,,,,
16-04-2015,19.3,13.8,,0.8,,,,,,
17-04-2015,15.2,13.7,,4.6,,,,,,
18-04-2015,16.4,14.9,,7.6,,,,,,
19-04-2015,13.6,,,4.1,,,,,,
20-04-2015,15.9,11.6,,2.8,,,,,,
21-04-2015,17.2,10.8,,0,,,,,,
22-04-2015,19.2,11.8,,,,,,,,
23-04-2015,20.1,14.8,,,,,,,,
24-04-2015,19,,,0,,,,,,
25-04-2015,20.4,13.8,,,,,,,,
26-04-2015,21.6,14.6,,,,,,,,
27-04-2015,23.5,16,,,,,,,,
28-04-2015,26.1,17.6,34.1,,,,,,,
29-04-2015,23.8,,,0,,,,,,
30-04-2015,24.4,17.8,,1,,,,,,
01-05-2015,19.9,,23.8,12.7,,,,,,
02-05-2015,21.7,15.6,,11.2,,,,,,
03-05-2015,21,17.6,,0,,,,,,
04-05-2015,19.2,,,0.3,,,,,,
05-05-2015,17.4,,,0,,,,,,
06-05-2015,23.2,14.4,,,,,,,,
07-05-2015,21.8,17.3,,17,,,,,,
08-05-2015,20.8,17.3,,6.6,,,,,,
09-05-2015,22.6,16.7,,0,,,,,,
10-05-2015,21.2,,27.2,34.3,,,,,,
11-05-2015,16.4,12.3,,3.6,,,,,,
12-05-2015,19.9,13,,0,,,,,,
13-05-2015,22.6,15.8,,,,,,,,
14-05-2015,25.3,18.9,,25.4,,,,,,
15-05-2015,23.9,20.6,,2.5,,,,,,
16-05-2015,23.8,20.3,,0,,,,,,
17-05-2015,21.1,,,5.1,,,,,,
18-05-2015,23.7,18.8,,,,,,,,
19-05-2015,25.5,18.4,,,,,,,,
20-05-2015,24.1,,,,,,,,,
21-05-2015,23.9,18.1,,,,,,,,
22-05-2015,19.2,,,1,,,,,,
23-05-2015,19.4,17.3,,0.5,,,,,,
24-05-2015,23.2,18.2,,0.5,,,,,,
25-05-2015,19.9,,,12.7,,,,,,
26-05-2015,19.6,16.6,,1,,,,,,
27-05-2015,23.8,19.4,,0,,,,,,
28-05-2015,22.4,,,20.3,,,,,,
29-05-2015,20.1,,,16.5,,,,,,
30-05-2015,24.1,18.1,,16.5,,,,,,
31-05-2015,25.3,18.9,,0,,,,,,
01-06-2015,22.7,21.8,,38.9,,,,,,
02-06-2015,22.6,,,6.9,,,,,,
03-06-2015,20.9,19.4,,0.5,,,,,,
04-06-2015,18.6,,,3.6,,,,,,
05-06-2015,23.8,16.6,,3.3,,,,,,
06-06-2015,23.7,19.2,,2,,,,,,
07-06-2015,19,17.8,,8.6,,,,,,
08-06-2015,22.4,18.9,,7.1,,,,,,
09-06-2015,23.8,20.6,,0,,,,,,
10-06-2015,25.7,,,0,,,,,,
11-06-2015,26.8,,,,,,,,,
12-06-2015,26.4,19.8,,,,,,,,
13-06-2015,25.3,21.9,,,,,,,,
14-06-2015,22.6,,,7.9,,,,,,
15-06-2015,22.2,,,6.6,,,,,,
16-06-2015,20.6,19.8,,8.4,,,,,,
17-06-2015,20.7,19.9,,26.9,,,,,,
18-06-2015,24.4,,,19.1,,,,,,
19-06-2015,25.3,18.9,,0,,,,,,
20-06-2015,21.9,,,17,,,,,,
21-06-2015,20.2,17.9,,15,,,,,,
22-06-2015,24.8,19,,2.8,,,,,,
23-06-2015,25.1,22.2,,0,,,,,,
24-06-2015,26.1,,,,,,,,,
25-06-2015,21.9,,,0.8,,,,,,
26-06-2015,23.8,21,,,,,,,,
27-06-2015,25.2,,,0,,,,,,
28-06-2015,23.2,22.6,,0.3,,,,,,
29-06-2015,24.3,,,1,,,,,,
30-06-2015,22.2,21.8,,27.9,,,,,,
01-07-2015,26.3,21.7,,24.4,,,,,,
02-07-2015,27.6,23.7,,0,,,,,,
03-07-2015,22.2,,,4.8,,,,,,
04-07-2015,21.5,19,,4.3,,,,,,
05-07-2015,22.4,19.8,,0.5,,,,,,
06-07-2015,23.6,,,,,,,,,
07-07-2015,24,17.4,,,,,,,,
08-07-2015,24.8,19.1,,,,,,,,
09-07-2015,25.3,20.2,30.7,0,,,,,,
10-07-2015,25.1,21.2,29.7,,,,,,,
11-07-2015,27.9,22.3,32.7,0,,,,,,
12-07-2015,28.2,23.2,,,,,,,,
13-07-2015,28.2,24.8,,3.3,,,,,,
14-07-2015,24.7,,,38.1,,,,,,
15-07-2015,22.3,,,46.7,,,,,,
16-07-2015,23.9,,,32.3,,,,,,
17-07-2015,23.9,20.5,,0,,,,,,
18-07-2015,25.5,21.6,,,,,,,,
19-07-2015,26.4,21.7,,,,,,,,
20-07-2015,27.3,22.3,,,,,,,,
21-07-2015,28.1,23,,,,,,,,
22-07-2015,24.4,,,8.1,,,,,,
23-07-2015,23.6,21.3,,11.2,,,,,,
24-07-2015,27.8,22.3,,2.3,,,,,,
25-07-2015,28.7,23.5,,0,,,,,,
26-07-2015,27.7,,,,,,,,,
27-07-2015,26.6,,,20.8,,,,,,
28-07-2015,28.7,23.5,,,,,,,,
29-07-2015,29.6,23.9,,,,,,,,
30-07-2015,30,24.1,,,,,,,,
31-07-2015,26.4,,,31.5,,,,,,
01-08-2015,27.1,22.6,,42.9,,,,,,
02-08-2015,30.2,22.3,,,,,,,,
03-08-2015,30.9,24.9,,,,,,,,
04-08-2015,30.1,24.7,,,,,,,,
05-08-2015,24.6,,,3.8,,,,,,
06-08-2015,27.7,21.9,,,,,,,,
07-08-2015,28.4,23.5,,,,,,,,
08-08-2015,28.9,24,33.8,,,,,,,
09-08-2015,28.4,,,,,,,,,
10-08-2015,28.1,23.9,32.9,,,,,,,
11-08-2015,28.3,23.5,,,,,,,,
12-08-2015,25.8,,,0.3,,,,,,
13-08-2015,27.4,23.5,,0,,,,,,
14-08-2015,26.8,,,17.8,,,,,,
15-08-2015,26.2,23.1,,0.8,,,,,,
16-08-2015,27.8,23.3,,0.5,,,,,,
17-08-2015,26.9,24.2,,0,,,,,,
18-08-2015,21.8,,,26.9,,,,,,
19-08-2015,21.6,19.4,,2.5,,,,,,
20-08-2015,25.6,20.6,,0.3,,,,,,
21-08-2015,27.4,,,0,,,,,,
22-08-2015,26.8,21.8,33,,,,,,,
23-08-2015,26.3,,,0,,,,,,
24-08-2015,24.8,21.2,,,,,,,,
25-08-2015,25.4,21.7,,0,,,,,,
26-08-2015,24.2,,,9.7,,,,,,
27-08-2015,25.8,20.3,,,,,,,,
28-08-2015,25.2,,,,,,,,,
29-08-2015,26.3,20.7,,,,,,,,
30-08-2015,27,21,,,,,,,,
31-08-2015,25.1,,,,,,,,,
01-09-2015,25.8,20.8,,0.3,,,,,,
02-09-2015,25.9,22.7,,,,,,,,
03-09-2015,26.3,22.9,,0,,,,,,
04-09-2015,26.4,23.6,,1,,,,,,
05-09-2015,23.8,,,9.1,,,,,,
06-09-2015,26.3,21.8,,16,,,,,,
07-09-2015,23.2,20.6,,0.5,,,,,,
08-09-2015,24.7,21.6,,0,,,,,,
09-09-2015,26.1,22.1,,,,,,,,
10-09-2015,25,,,,,,,,,
11-09-2015,19.8,,,8.4,,,,,,
12-09-2015,23.3,18.4,,0.5,,,,,,
13-09-2015,21.3,,,0,,,,,,
14-09-2015,21.9,17.1,,0,,,,,,
15-09-2015,22.8,17.4,,,,,,,,
16-09-2015,23.6,17.8,,,,,,,,
17-09-2015,19.6,,,32,,,,,,
18-09-2015,18.3,17.5,,25.9,,,,,,
19-09-2015,18.8,17.7,,0.3,,,,,,
20-09-2015,22.1,17.8,,,,,,,,
21-09-2015,23.1,18,,,,,,,,
22-09-2015,20.8,,,2,,,,,,
23-09-2015,22.7,18.5,,1.8,,,,,,
24-09-2015,19.3,,,28.4,,,,,,
25-09-2015,20.4,18.2,,1.5,,,,,,
26-09-2015,20.7,19.2,,1,,,,,,
27-09-2015,21.6,19.6,,0.3,,,,,,
28-09-2015,23.2,,27.3,,,,,,,
29-09-2015,24.9,19.6,,,,,,,,
30-09-2015,22.9,,27.5,0,,,,,,
01-10-2015,20.6,,,,,,,,,
02-10-2015,20.7,12.1,,0,,,,,,
03-10-2015,21.4,18,,,,,,,,
04-10-2015,19.9,,,2,,,,,,
05-10-2015,17.8,15.4,,5.1,,,,,,
06-10-2015,18.4,16.4,,15.5,,,,,,
07-10-2015,20.8,,,0.3,,,,,,
08-10-2015,20.8,17,,0,,,,,,
09-10-2015,18.3,,,0,,,,,,
